model,scenario,region,variable,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,world,Concentration|HFC143a,PPM,0.0,9.68162197756017e-11,2.5867898930257986e-10,3.666131704987608e-10,3.883640578392114e-10,4.1894151893766916e-10,4.732975020989664e-10,5.630008982673456e-10,6.982218772859042e-10,8.938078041977327e-10,1.1626527958794972e-09,1.5099343020859362e-09,1.9448480470910297e-09,2.4906025010028415e-09,3.1759138687106592e-09,3.91902924716088e-09,4.691345647932998e-09,5.566711104930298e-09,6.545044421199256e-09,7.616425429121516e-09,8.78560712514075e-09,1.007244613036572e-08,1.1444507229964498e-08,1.2867574296695536e-08,1.433811088547968e-08,1.5816018849743734e-08,1.7318243056570867e-08,1.888975998380229e-08,2.0529210719214996e-08,2.2184424994656197e-08,2.374844610966859e-08,2.5241215725236435e-08,2.6737646722577388e-08,2.8236358182748024e-08,2.9736755987863724e-08,3.123825850104414e-08,3.2727227180799456e-08,3.419046937852499e-08,3.5628298094769364e-08,3.7041019754683794e-08,3.84289343461556e-08,3.979920894676005e-08,4.1158773613054656e-08,4.250745296810706e-08,4.3845075319237275e-08,4.5171472580620306e-08,4.648971184566659e-08,4.7802753805989435e-08,4.9110223338501996e-08,5.041175320056167e-08,5.170698386442062e-08,5.299532751167157e-08,5.42762118382588e-08,5.554931557204112e-08,5.681432419004124e-08,5.807092977666183e-08,5.9318624569971054e-08,6.055691434039293e-08,6.178552442133383e-08,6.300418591629222e-08,6.421263557764281e-08
PD22,baseline,world,Concentration|HFC227ea,PPM,0.0,3.991267355994658e-11,7.265205575758713e-11,1.0235215969616443e-10,1.3487329275807772e-10,1.5524117681386883e-10,1.6119050662674026e-10,1.6815634765808771e-10,1.7802635713094038e-10,1.9377339967028758e-10,2.1571110045856682e-10,2.4523432931793023e-10,2.836935488394032e-10,3.3161863944345e-10,3.891264544518174e-10,4.538376023052879e-10,5.237919891027733e-10,6.01896975902966e-10,6.89644633283245e-10,7.859939590589112e-10,8.896231006957258e-10,9.992794472661622e-10,1.1097778604096757e-09,1.2208481650061893e-09,1.3396561620901408e-09,1.4687397506268614e-09,1.6092759647369873e-09,1.7627328151576443e-09,1.9295123394527336e-09,2.1004828774867496e-09,2.2637220524173344e-09,2.422159878233945e-09,2.5819590896155185e-09,2.742960741185433e-09,2.9050558527426776e-09,3.0681382099308053e-09,3.2304316237181704e-09,3.3902253819806417e-09,3.547545258065991e-09,3.7024163712116636e-09,3.854863203145675e-09,4.0058007841445795e-09,4.156109711944878e-09,4.305745855739443e-09,4.454666204731497e-09,4.602828839709498e-09,4.750621765238656e-09,4.898417568978953e-09,5.046144953060666e-09,5.193734429106293e-09,5.341118272306855e-09,5.48826591344378e-09,5.635147083463323e-09,5.781696369078514e-09,5.927850017147816e-09,6.0735458925417636e-09,6.218457875009689e-09,6.362271809376713e-09,6.504950763947314e-09,6.646458744327687e-09,6.7867606696376644e-09
PD22,baseline,world,Concentration|HFC245fa,PPM,0.0,4.298355649184558e-11,7.861309514167493e-11,1.0745329982993422e-10,1.3679648521503386e-10,1.7003760248628026e-10,2.0706644457573418e-10,2.489580702863556e-10,2.7393493775514735e-10,2.630125505610115e-10,2.3829867879708284e-10,2.1876682549267666e-10,2.0366416021360644e-10,2.1166951332557294e-10,2.5055154893795133e-10,3.0719709222835746e-10,3.919313315360129e-10,5.136341512415977e-10,6.667673173187386e-10,8.479017297857294e-10,1.054692654699215e-09,1.2724546367952118e-09,1.487920663414633e-09,1.702107462739159e-09,1.9155934635926246e-09,2.1277698210589666e-09,2.3391760551310565e-09,2.5501992631352264e-09,2.7600676803378305e-09,2.956576071848876e-09,3.1176603809628413e-09,3.253766890779408e-09,3.385269110978955e-09,3.512348152840101e-09,3.6353668978304445e-09,3.7546440318937206e-09,3.8657010122964885e-09,3.9646627698288216e-09,4.052942627197394e-09,4.1317817777968454e-09,4.202270249428763e-09,4.267253863372501e-09,4.329208091517097e-09,4.38839461287316e-09,4.4450432364276635e-09,4.499355782610804e-09,4.552759262525126e-09,4.606490660058663e-09,4.660370304910688e-09,4.714240408920427e-09,4.767962401029783e-09,4.820935849926349e-09,4.872639877140072e-09,4.92310220515694e-09,4.972347180126851e-09,5.02039618306937e-09,5.0674749775476505e-09,5.113778956449175e-09,5.1592698542970735e-09,5.203914065986918e-09,5.247682079197535e-09
PD22,baseline,world,Concentration|SF6,PPM,0.0,2.072775253855944e-10,4.1951103940573547e-10,6.334040566371059e-10,8.453261324248969e-10,1.058839294028586e-09,1.2727606131262852e-09,1.4750478304239835e-09,1.6648041068783244e-09,1.8505726834715479e-09,2.0343412127263253e-09,2.2154715775431524e-09,2.4362953071251122e-09,2.7022898909269757e-09,2.977291897166375e-09,3.250322844997965e-09,3.507334580883308e-09,3.759445881783886e-09,4.020295147505944e-09,4.284240427216436e-09,4.542351441475893e-09,4.7990188296305904e-09,5.066142662801419e-09,5.3450260605782356e-09,5.631120865177872e-09,5.922846883933111e-09,6.221458760784384e-09,6.5289096815872775e-09,6.850971300159032e-09,7.182138184074948e-09,7.508403265138804e-09,7.832262979775071e-09,8.160966492965263e-09,8.494426725566657e-09,8.8325607015481e-09,9.175285470804393e-09,9.520890744269695e-09,9.867686613173141e-09,1.021563090754951e-08,1.0564681470609634e-08,1.0914796158736282e-08,1.1266962438577482e-08,1.1622154517339257e-08,1.1980303749831127e-08,1.2341341512310882e-08,1.270519920247788e-08,1.3072172653838124e-08,1.3442552874809917e-08,1.3816261635859681e-08,1.419322073189674e-08,1.4573351982265697e-08,1.495665024427825e-08,1.5343109396805437e-08,1.573264932704387e-08,1.6125189947221504e-08,1.6520651194589816e-08,1.691839783263548e-08,1.7317802534419748e-08,1.771880107888758e-08,1.8121329265049877e-08,1.8525322911977205e-08
PD22,baseline,world,Concentration|CFC11,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|CFC12,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|CFC113,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|CFC114,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|CFC115,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|CCl4,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|Methyl chloroform,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|HCFC22,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|HCFC141b,PPM,0.0,1.1355308889153531e-11,1.1389140618111634e-10,5.133716258950449e-10,1.381081208480449e-09,2.730676337328925e-09,4.380523724086069e-09,6.053960334454333e-09,7.758360032047528e-09,9.575579952482642e-09,1.1429235047101111e-08,1.3330095971917888e-08,1.5257174756747204e-08,1.700062246084977e-08,1.849744272902208e-08,1.9907065710086793e-08,2.0129245989216986e-08,1.910322556637737e-08,1.800828254145036e-08,1.7019128618852624e-08,1.6214830973178638e-08,1.554426889985716e-08,1.4980883875941235e-08,1.449675222080109e-08,1.4104455295904316e-08,1.3671516558403472e-08,1.3162322076769705e-08,1.2705572907201278e-08,1.2295867359662578e-08,1.1928360099950222e-08,1.1575942277388102e-08,1.1239492340024021e-08,1.094247944200286e-08,1.0680702095312542e-08,1.0450414717386853e-08,1.0248257508015105e-08,1.0069816698282865e-08,9.911150195943993e-09,9.77013902109613e-09,9.644882441611113e-09,9.533675494351204e-09,9.437752317071829e-09,9.358185174558237e-09,9.293137635547194e-09,9.240962414993985e-09,9.200181892650646e-09,9.169412108184113e-09,9.147412404631634e-09,9.133129198618287e-09,9.12561742229883e-09,9.124029346624595e-09,9.127664213035524e-09,9.135892637968206e-09,9.148089604212903e-09,9.163694469221803e-09,9.182204334736239e-09,9.202215255138785e-09,9.222481120416476e-09,9.242850243807641e-09,9.263186561774824e-09,9.283368024865456e-09
PD22,baseline,world,Concentration|HCFC142b,PPM,0.0,5.944057036024161e-10,1.3585036330237141e-09,2.224221809680351e-09,3.1564116028502782e-09,4.155755695325463e-09,5.181830301702043e-09,6.200032319848921e-09,7.201294963859319e-09,8.227479433599225e-09,9.31239146510727e-09,1.0399254679864284e-08,1.1312631058917359e-08,1.2081480894229646e-08,1.2915985339619142e-08,1.3883355003335525e-08,1.4687044408020674e-08,1.503841168130147e-08,1.5008307330628557e-08,1.4822191610180208e-08,1.4690823415167353e-08,1.4626102259024046e-08,1.460938684386597e-08,1.461831690958283e-08,1.4675583926301435e-08,1.463530209884091e-08,1.445666609285166e-08,1.4288119754924123e-08,1.4129093203297721e-08,1.3979048744111326e-08,1.3832213384095848e-08,1.3690824053017486e-08,1.3562190466527288e-08,1.3445475002293297e-08,1.3339903267862623e-08,1.3244744609796557e-08,1.3157558662260306e-08,1.3076064248894088e-08,1.2999881372474175e-08,1.2928651498671898e-08,1.286203634379254e-08,1.2801766715828716e-08,1.2749449877795592e-08,1.270452654091922e-08,1.2666469006015044e-08,1.2634779379253691e-08,1.2609420028096838e-08,1.2590349833356574e-08,1.2577092246733893e-08,1.2569197636195222e-08,1.256624176569557e-08,1.2567896319855258e-08,1.2573850561216697e-08,1.2583738378327462e-08,1.2597214338338014e-08,1.2613952519038734e-08,1.2632323257321663e-08,1.2650807299434908e-08,1.2669311714416665e-08,1.268774882020528e-08,1.2706035887172347e-08
PD22,baseline,world,Concentration|Halon 1211,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|Halon 1202,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|Halon 1301,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|Halon 2401,PPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Concentration|CH3Br,PPM,13.0975,3.752496576876341,1.075108269476515,0.30802367634907957,0.08825026082052201,0.02528412304924245,0.00724402253801126,0.002075447205703555,0.0005946255800641463,0.00017036308102415097,4.880983992130049e-05,1.3984253271430596e-05,4.006555642772672e-06,1.1478974105416329e-06,3.2887811442356884e-07,9.422515736468696e-08,2.6995959569889083e-08,7.734471912616977e-09,2.2159633041451738e-09,6.348841163037487e-10,1.818973447713669e-10,5.211446181312844e-11,1.49310432952485e-11,4.277815526215875e-12,1.2256146683438468e-12,3.511444815827231e-13,1.0060457836443487e-13,2.882369428750749e-14,8.258126676602556e-15,2.365992905925733e-15,6.778683168849031e-16,1.9421252442706817e-16,5.564281985868189e-17,1.5941934800339807e-17,4.5674407915297524e-18,1.3085936961481777e-18,3.74918371087459e-19,1.0741591174756581e-19,3.0775173974788454e-20,8.817234967983776e-21,2.526180113370757e-21,7.237627202135411e-22,2.0736149112975925e-22,5.94100618927578e-23,1.7021267714035895e-23,4.8766748487127674e-24,1.3971907368836498e-24,4.003018482457895e-25,1.1468839971441856e-25,3.2858776662399777e-26,9.414197132735206e-27,2.697212637116085e-27,7.727643586856817e-28,2.214006956060364e-28,6.343236131931226e-29,1.817367579415174e-29,5.206845291606399e-30,1.4917861525541292e-30,4.274038885963655e-31,1.2245326427955705e-31,3.5083447607281667e-32
PD22,baseline,world,Concentration|CH3Cl,PPM,547.996,201.59646224418572,74.16319387253081,27.28311431731597,10.036896848470775,3.6923680037108397,1.3583462778044577,0.49970766959601265,0.18383217824006487,0.06762807900028404,0.024878979910122646,0.00915246522625146,0.0033670037927744454,0.0012386514737079898,0.00045567441195387877,0.00016763324802571855,6.166882560545513e-05,2.2686693101433966e-05,8.345967980183542e-06,3.0703100365846726e-06,1.12950394048184e-06,4.155212784254014e-07,1.5286173570197999e-07,5.623468990654111e-08,2.0687586297267695e-08,7.610537686224828e-09,2.7997603510225912e-09,1.0299742733481522e-09,3.7890636010028066e-10,1.3939186000999657e-10,5.127939956432546e-11,1.8864636855331153e-11,6.93991206424142e-12,2.553050971972084e-12,9.392149648512979e-13,3.455178764093513e-13,1.2710892328821562e-13,4.67607596671725e-14,1.7202322135111537e-14,6.328380653915965e-15,2.3280811384827723e-15,8.564531882268175e-16,3.1507152027438173e-16,1.1590833480757631e-16,4.264029343612361e-17,1.5686487320667474e-17,5.770736189470066e-18,2.1229352045300665e-18,7.809842166857025e-19,2.873080371980528e-19,1.0569472016848363e-19,3.888291459035373e-20,1.4304224890616252e-20,5.2622302591505424e-21,1.9358663270517556e-21,7.121654225784124e-22,2.6199101767977046e-22,9.638110917597142e-23,3.545662858314014e-23,1.3043764708988985e-23,4.7985328719146484e-24
PD22,pathway,world,Radiative forcing|CO2,W/m2,1.564750913099936e-05,2.702372286288849e-05,3.6907131232797115e-05,4.6028071948790256e-05,5.4711601352533665e-05,6.310835810179876e-05,7.1109303746672e-05,7.93810241786426e-05,8.685432020505781e-05,9.414748907707371e-05,0.00010139265337010167,0.00010800687869482625,0.00011488284045752041,0.00012175950347912442,0.00012907873915567718,0.0001363167918068482,0.00014383699982267503,0.00015115347664975415,0.00015832389017128131,0.00016529533978683559,0.00017255877342757934,0.0001795822468443132,0.000186513217700941,0.00019355380137548117,0.00020060026306497437,0.00020750864266020158,0.0002138083822679106,0.00022019181776159356,0.000226820657606304,0.00023336821798525847,0.0002389057560030306,0.00023651926409721348,0.00023711804621045742,0.0002380982018924488,0.00023922395349025932,0.00024039100652326417,0.00024138873846117653,0.0002422021375748237,0.00024279332004568417,0.00024311534190585377,0.00024311744224072627,0.0002427507952478801,0.00024195010029080894,0.0002406404478714024,0.00023872633226187386,0.00023610138976665586,0.0002328690827216874,0.00022912935961940176,0.0002250603395064363,0.0002207817496701116,0.00021628976057626548,0.00021158842242680276,0.00020669082518677952,0.0002016152748835006,0.0001963835172207913,0.00019101873704009147,0.00018554383446754065,0.00017998199464428603,0.00017435455109536467,0.00016867590986087785,0.0001629633610335442
PD22,pathway,world,Radiative forcing|CH4,W/m2,0.0,0.02650813871528471,0.05087131521705041,0.07261594598844662,0.0918508422803609,0.10917800967416363,0.12520108760707804,0.14102323065735314,0.15524129752281046,0.1662275296032026,0.17500071017234478,0.18227097500270034,0.18916465932545892,0.19668119405439172,0.20557440000880464,0.2150598279252029,0.22453187901611493,0.23355844616882654,0.24139971298043003,0.24872071012508962,0.255857680900837,0.2631334912411826,0.270481500772078,0.2773061666471478,0.28379952726442526,0.2901866969472478,0.2952959173647419,0.29930425055084203,0.3033767336702252,0.3076912463111681,0.31021501861047274,0.3113131142996721,0.3132028960367164,0.31578218915510936,0.31897845359400534,0.3227177078485881,0.3267405965959703,0.3307799193318533,0.3347198196442577,0.33834252278856763,0.3412868580060995,0.34306396270008294,0.34293107596204603,0.33972633486734266,0.3317296466732938,0.31659542911237726,0.2938568248222567,0.2660096213076283,0.23585212885919266,0.20564058387385908,0.17684391666221572,0.14988027496555126,0.12485505166885642,0.10177396838878255,0.08055889758784697,0.061147701750313734,0.0434610912475782,0.02740191914486331,0.012867583450931223,-0.0002483785657450834,-0.012049464494781935
PD22,pathway,world,Radiative forcing|N2O,W/m2,0.0,-0.007650932690698646,-0.015258315823271099,-0.02282386479591853,-0.030349323395152224,-0.03783582401382548,-0.04528394785523272,-0.05269280024672645,-0.06006544329461236,-0.06740702398726968,-0.07471763875880291,-0.08199717189046073,-0.08924344048105341,-0.09645347431949991,-0.10362410219036434,-0.11075739248030927,-0.11785552625609985,-0.1249205894138772,-0.13195666331963227,-0.13896147959406574,-0.14593378585617006,-0.15287201882095489,-0.15977657692990316,-0.1666512683519101,-0.17349540876298064,-0.18030786128147153,-0.18709725623843518,-0.19386350520510298,-0.20059865240659644,-0.20730134225385607,-0.21398839113766874,-0.22065827653912964,-0.22729266543527682,-0.23389197429289738,-0.24045644187909193,-0.24698639223955826,-0.2534840717797935,-0.25995209888036,-0.2663918021251047,-0.2728057449639606,-0.2791983279127999,-0.285575796179578,-0.2919478387171985,-0.2983297625351828,-0.3047443683147192,-0.31122262147391805,-0.31777226673660647,-0.3243633803771387,-0.3309614131582308,-0.3375385431767231,-0.344076931140108,-0.3505716068122485,-0.3570213934632632,-0.3634262943463485,-0.3697872715247998,-0.376105066014616,-0.38238058588322565,-0.38861491526043207,-0.3948091741264999,-0.40096450584118776,-0.40708200408012407
PD22,pathway,world,Radiative forcing|All other well-mixed GHGs,W/m2,0.0,-0.003501437484674165,-0.004786541813743024,-0.005258473038395646,-0.005431876396056347,-0.0054956356369037195,-0.005519110100973816,-0.005527779246394469,-0.005531006008437355,-0.005532231829126914,-0.005532721887592381,-0.0055329413719327515,-0.005533061345007634,-0.005533144717181217,-0.005533214626064421,-0.005533279581872871,-0.005533342715186153,-0.005533405177459728,-0.005533467392054257,-0.0055335295147197275,-0.0055335916026282295,-0.005533653676854266,-0.005533715745184453,-0.005533777810482393,-0.005533839873770557,-0.005533901935531164,-0.0055339639959351115,-0.005534026054926843,-0.0055340881125277,-0.005534150168898921,-0.005534212224342933,-0.00553427427881782,-0.005534336332118403,-0.005534398384225622,-0.005534460435134971,-0.005534522484843436,-0.005534584533376925,-0.005534646580768551,-0.005534708627035905,-0.00553477067221023,-0.005534832716339805,-0.005534894759489125,-0.005534956801751822,-0.00553501884326584,-0.00553508088423044,-0.005535142924913723,-0.005535204965215164,-0.0055352670047597065,-0.005535329043271193,-0.005535391080498777,-0.005535453116323832,-0.005535515150731298,-0.005535577183730413,-0.0055356392153336435,-0.005535701245553187,-0.005535763274400151,-0.005535825301885272,-0.005535887328018175,-0.005535949352807607,-0.005536011376261694,-0.005536073398387744
PD22,pathway,world,Radiative forcing|Tropospheric O3,W/m2,0.05846791038026262,0.06530569170426448,0.07037255592307737,0.07539384385300874,0.07901332057151861,0.08393237344820281,0.08637690760780208,0.09045716839209368,0.09291837502014139,0.09402865873094837,0.0965696468630923,0.09755287650408859,0.09841403626339373,0.10109777227470856,0.10489834043885675,0.10822050544993979,0.1109456381395654,0.1130228255859038,0.11432566922343494,0.11525846750604421,0.11828794654686492,0.1208813561571397,0.12373583723906109,0.12558988582440198,0.12656645621079582,0.12704247154245285,0.12684668392045498,0.1274635545399758,0.1279891975762855,0.12928974107040236,0.12620769809574336,0.12959091712838972,0.13179208985858026,0.1342221201508442,0.13683857273480912,0.139596033421825,0.14174893501528368,0.1437443003353106,0.14542375896777746,0.14641944933663614,0.14630583000727546,0.14472899469314326,0.1406843622977353,0.1329927130522979,0.12014090105441785,0.10073317353830588,0.07980917854656094,0.05929744946372377,0.042297906682580766,0.03053751805389145,0.021381219272795647,0.013473844043614902,0.006608640014107728,0.0005543029119432427,-0.004491393889241869,-0.00965949557273238,-0.014220797897852057,-0.01825048149646368,-0.021821277766483436,-0.02497926394020664,-0.02777403457434674
PD22,pathway,world,Radiative forcing|Stratospheric O3,W/m2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
PD22,pathway,world,Radiative forcing|Stratospheric water vapour from CH4 oxidation,W/m2,0.0,0.003180976645834165,0.006104557826046049,0.008713913518613593,0.011022101073643308,0.013101361160899636,0.015024130512849364,0.016922787678882376,0.018628955702737256,0.01994730355238431,0.021000085220681374,0.02187251700032404,0.02269975911905507,0.023601743286527005,0.024668928001056557,0.025807179351024348,0.026943825481933793,0.028027013540259185,0.028967965557651604,0.02984648521501075,0.030702921708100437,0.031576018948941915,0.03245778009264936,0.033276739997657734,0.03405594327173103,0.034822403633669737,0.03543551008376903,0.03591651006610104,0.036405208040427024,0.03692294955734017,0.03722580223325673,0.03735757371596065,0.03758434752440597,0.03789386269861312,0.03827741443128064,0.03872612494183057,0.03920887159151644,0.03969359031982239,0.04016637835731092,0.040601102734628115,0.040954422960731936,0.041167675524009954,0.04115172911544552,0.040767160184081115,0.039807557600795254,0.03799145149348527,0.035262818978670805,0.031921154556915396,0.028302255463103117,0.02467687006486309,0.021221269999465886,0.01798563299586615,0.01498260620026277,0.012212876206653907,0.009667067710541636,0.007337724210037647,0.005215330949709384,0.003288230297383597,0.0015441100141117467,-2.9805427889410004e-05,-0.001445935739373832
PD22,pathway,world,Radiative forcing|Contrails,W/m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
